Order #,Sent Date,Modifier,Option Group Name,Parent Menu Selection,Order ID
7,2024-09-01 11:17:00,Alfredo,Mix Bases,MIX,1-7
7,2024-09-01 11:17:00,MIX,Choose Your Cheese,Mac and Cheese,1-7
7,2024-09-01 11:17:00,No Meat,Choose Your Meats,Mac and Cheese,1-7
7,2024-09-01 11:17:00,No Toppings,Choose Your Toppings,Mac and Cheese,1-7
7,2024-09-01 11:17:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-7
7,2024-09-01 11:17:00,No Side,Choose Your Side,Mac and Cheese,1-7
7,2024-09-01 11:17:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-7
7,2024-09-01 11:17:00,Regular,Noods,Mac and Cheese,1-7
7,2024-09-01 11:17:00,Cheddar,Mix Bases,MIX,1-7
7,2024-09-01 11:17:00,Pepper Jack,Mix Bases,MIX,1-7
7,2024-09-01 11:17:00,MIX,Choose Your Cheese,Mac and Cheese,1-7
7,2024-09-01 11:17:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-7
7,2024-09-01 11:17:00,No Toppings,Choose Your Toppings,Mac and Cheese,1-7
7,2024-09-01 11:17:00,Ranch,Choose Your Drizzles,Mac and Cheese,1-7
7,2024-09-01 11:17:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-7
7,2024-09-01 11:17:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-7
9,2024-09-01 11:41:00,Regular,Noods,Mac and Cheese,1-9
9,2024-09-01 11:41:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-9
9,2024-09-01 11:41:00,No Meat,Choose Your Meats,Mac and Cheese,1-9
9,2024-09-01 11:41:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-9
9,2024-09-01 11:41:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-9
9,2024-09-01 11:41:00,No Side,Choose Your Side,Mac and Cheese,1-9
9,2024-09-01 11:41:00,No Drink,Choose Your Drink,Mac and Cheese,1-9
9,2024-09-01 11:41:00,Regular,Noods,Mac and Cheese,1-9
9,2024-09-01 11:41:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-9
9,2024-09-01 11:41:00,Brisket,Choose Your Meats,Mac and Cheese,1-9
9,2024-09-01 11:41:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-9
9,2024-09-01 11:41:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-9
9,2024-09-01 11:41:00,BBQ,Choose Your Drizzles,Mac and Cheese,1-9
9,2024-09-01 11:41:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-9
9,2024-09-01 11:41:00,No Drink,Choose Your Drink,Mac and Cheese,1-9
11,2024-09-01 11:52:00,Regular,Noods,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Cheddar,Mix Bases,MIX,1-11
11,2024-09-01 11:52:00,Pepper Jack,Mix Bases,MIX,1-11
11,2024-09-01 11:52:00,Alfredo,Mix Bases,MIX,1-11
11,2024-09-01 11:52:00,MIX,Choose Your Cheese,Mac and Cheese,1-11
11,2024-09-01 11:52:00,No Toppings,Choose Your Toppings,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Brisket,Choose Your Meats,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Bacon,Choose Your Meats,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-11
11,2024-09-01 11:52:00,No Side,Choose Your Side,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Regular,Noods,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Cheddar,Mix Bases,MIX,1-11
11,2024-09-01 11:52:00,Pepper Jack,Mix Bases,MIX,1-11
11,2024-09-01 11:52:00,Alfredo,Mix Bases,MIX,1-11
11,2024-09-01 11:52:00,MIX,Choose Your Cheese,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Pulled Pork,Choose Your Meats,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Bacon,Choose Your Meats,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Buffalo,Choose Your Drizzles,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Ranch,Choose Your Drizzles,Mac and Cheese,1-11
11,2024-09-01 11:52:00,No Side,Choose Your Side,Mac and Cheese,1-11
11,2024-09-01 11:52:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-11
13,2024-09-01 11:58:00,Regular,Noods,Mac and Cheese,1-13
13,2024-09-01 11:58:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-13
13,2024-09-01 11:58:00,No Meat,Choose Your Meats,Mac and Cheese,1-13
13,2024-09-01 11:58:00,Onions,Choose Your Toppings,Mac and Cheese,1-13
13,2024-09-01 11:58:00,Tomatoes,Choose Your Toppings,Mac and Cheese,1-13
13,2024-09-01 11:58:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,1-13
13,2024-09-01 11:58:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-13
13,2024-09-01 11:58:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-13
13,2024-09-01 11:58:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-13
13,2024-09-01 11:58:00,No Side,Choose Your Side,Mac and Cheese,1-13
13,2024-09-01 11:58:00,No Drink,Choose Your Drink,Mac and Cheese,1-13
14,2024-09-01 11:59:00,Regular,Noods,Mac and Cheese,1-14
14,2024-09-01 11:59:00,Cheddar,Mix Bases,MIX,1-14
14,2024-09-01 11:59:00,Pepper Jack,Mix Bases,MIX,1-14
14,2024-09-01 11:59:00,Alfredo,Mix Bases,MIX,1-14
14,2024-09-01 11:59:00,MIX,Choose Your Cheese,Mac and Cheese,1-14
14,2024-09-01 11:59:00,Pulled Pork,Choose Your Meats,Mac and Cheese,1-14
14,2024-09-01 11:59:00,Brisket,Choose Your Meats,Mac and Cheese,1-14
14,2024-09-01 11:59:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,1-14
14,2024-09-01 11:59:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-14
14,2024-09-01 11:59:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-14
14,2024-09-01 11:59:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-14
14,2024-09-01 11:59:00,Large Chocolate Chunk Cookie,Choose Your Side,Mac and Cheese,1-14
14,2024-09-01 11:59:00,No Drink,Choose Your Drink,Mac and Cheese,1-14
15,2024-09-01 12:01:00,Regular,Noods,Mac and Cheese,1-15
15,2024-09-01 12:01:00,Cheddar,Mix Bases,MIX,1-15
15,2024-09-01 12:01:00,Pepper Jack,Mix Bases,MIX,1-15
15,2024-09-01 12:01:00,MIX,Choose Your Cheese,Mac and Cheese,1-15
15,2024-09-01 12:01:00,No Meat,Choose Your Meats,Mac and Cheese,1-15
15,2024-09-01 12:01:00,No Toppings,Choose Your Toppings,Mac and Cheese,1-15
15,2024-09-01 12:01:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-15
15,2024-09-01 12:01:00,Garlic Bread,Choose Your Side,Mac and Cheese,1-15
15,2024-09-01 12:01:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-15
15,2024-09-01 12:01:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,1-15
15,2024-09-01 12:01:00,No Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,1-15
15,2024-09-01 12:01:00,Brisket,Choose Your Meats,Grilled Cheese Sandwich,1-15
15,2024-09-01 12:01:00,Mushrooms,Choose Your Toppings,Grilled Cheese Sandwich,1-15
15,2024-09-01 12:01:00,No Drizzle,Choose Your Drizzles,Grilled Cheese Sandwich,1-15
15,2024-09-01 12:01:00,Side Mac,Choose Your Side,Grilled Cheese Sandwich,1-15
15,2024-09-01 12:01:00,Unlimited Fountain Drinks,Choose Your Drink,Grilled Cheese Sandwich,1-15
16,2024-09-01 12:03:00,Diet Coke,Choose Your Drink,Drinks,1-16
16,2024-09-01 12:03:00,Regular,Noods,Mac and Cheese,1-16
16,2024-09-01 12:03:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,1-16
16,2024-09-01 12:03:00,Brisket,Choose Your Meats,Mac and Cheese,1-16
16,2024-09-01 12:03:00,Jalapenos,Choose Your Toppings,Mac and Cheese,1-16
16,2024-09-01 12:03:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-16
16,2024-09-01 12:03:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-16
16,2024-09-01 12:03:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-16
16,2024-09-01 12:03:00,Ranch,Choose Your Drizzles,Mac and Cheese,1-16
16,2024-09-01 12:03:00,Garlic Bread,Choose Your Side,Mac and Cheese,1-16
16,2024-09-01 12:03:00,Powerade - Blue Mountain Berry Blast,Choose Your Drink,Mac and Cheese,1-16
17,2024-09-01 12:11:00,Regular,Noods,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Alfredo,Choose Your Cheese,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Onions,Choose Your Toppings,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-17
17,2024-09-01 12:11:00,No Drink,Choose Your Drink,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Regular,Noods,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Brisket,Choose Your Meats,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Onions,Choose Your Toppings,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Jalapenos,Choose Your Toppings,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-17
17,2024-09-01 12:11:00,Buffalo,Choose Your Drizzles,Mac and Cheese,1-17
17,2024-09-01 12:11:00,No Side,Choose Your Side,Mac and Cheese,1-17
17,2024-09-01 12:11:00,No Drink,Choose Your Drink,Mac and Cheese,1-17
21,2024-09-01 12:13:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,1-21
21,2024-09-01 12:13:00,Alfredo Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,1-21
21,2024-09-01 12:13:00,Brisket,Choose Your Meats,Grilled Cheese Sandwich,1-21
21,2024-09-01 12:13:00,Breadcrumbs,Choose Your Toppings,Grilled Cheese Sandwich,1-21
21,2024-09-01 12:13:00,Pesto,Choose Your Drizzles,Grilled Cheese Sandwich,1-21
21,2024-09-01 12:13:00,No Side,Choose Your Side,Grilled Cheese Sandwich,1-21
21,2024-09-01 12:13:00,No Drink,Choose Your Drink,Grilled Cheese Sandwich,1-21
18,2024-09-01 12:14:00,Regular,Noods,Mac and Cheese,1-18
18,2024-09-01 12:14:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-18
18,2024-09-01 12:14:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-18
18,2024-09-01 12:14:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-18
18,2024-09-01 12:14:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-18
18,2024-09-01 12:14:00,Garlic Bread,Choose Your Side,Mac and Cheese,1-18
18,2024-09-01 12:14:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-18
20,2024-09-01 12:14:00,Regular,Noods,Mac and Cheese,1-20
20,2024-09-01 12:14:00,Alfredo,Choose Your Cheese,Mac and Cheese,1-20
20,2024-09-01 12:14:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-20
20,2024-09-01 12:14:00,Jalapenos,Choose Your Toppings,Mac and Cheese,1-20
20,2024-09-01 12:14:00,Buffalo,Choose Your Drizzles,Mac and Cheese,1-20
20,2024-09-01 12:14:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-20
20,2024-09-01 12:14:00,No Drink,Choose Your Drink,Mac and Cheese,1-20
19,2024-09-01 12:15:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,1-19
19,2024-09-01 12:15:00,Cheddar Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,1-19
19,2024-09-01 12:15:00,Pulled Pork,Choose Your Meats,Grilled Cheese Sandwich,1-19
19,2024-09-01 12:15:00,Breadcrumbs,Choose Your Toppings,Grilled Cheese Sandwich,1-19
19,2024-09-01 12:15:00,Hot Honey,Choose Your Drizzles,Grilled Cheese Sandwich,1-19
19,2024-09-01 12:15:00,Cheesy Garlic Bread,Choose Your Side,Grilled Cheese Sandwich,1-19
19,2024-09-01 12:15:00,Side Mac,Choose Your Side,Grilled Cheese Sandwich,1-19
19,2024-09-01 12:15:00,No Drink,Choose Your Drink,Grilled Cheese Sandwich,1-19
24,2024-09-01 12:19:00,Gluten-Free (ask store for safe toppings),Noods,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Pulled Pork,Choose Your Meats,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Corn,Choose Your Toppings,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Onions,Choose Your Toppings,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-24
24,2024-09-01 12:19:00,No Drink,Choose Your Drink,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Regular,Noods,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Ham,Choose Your Meats,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-24
24,2024-09-01 12:19:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-24
24,2024-09-01 12:19:00,No Drink,Choose Your Drink,Mac and Cheese,1-24
22,2024-09-01 12:19:00,Regular,Noods,Mac and Cheese,1-22
22,2024-09-01 12:19:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-22
22,2024-09-01 12:19:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-22
22,2024-09-01 12:19:00,Bacon,Choose Your Meats,Mac and Cheese,1-22
22,2024-09-01 12:19:00,No Toppings,Choose Your Toppings,Mac and Cheese,1-22
22,2024-09-01 12:19:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-22
22,2024-09-01 12:19:00,No Side,Choose Your Side,Mac and Cheese,1-22
22,2024-09-01 12:19:00,Water,Choose Your Drink,Mac and Cheese,1-22
22,2024-09-01 12:19:00,Regular,Noods,Mac and Cheese,1-22
22,2024-09-01 12:19:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-22
22,2024-09-01 12:19:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-22
22,2024-09-01 12:19:00,No Toppings,Choose Your Toppings,Mac and Cheese,1-22
22,2024-09-01 12:19:00,Buffalo,Choose Your Drizzles,Mac and Cheese,1-22
22,2024-09-01 12:19:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-22
22,2024-09-01 12:19:00,Side Mac,Choose Your Side,Mac and Cheese,1-22
22,2024-09-01 12:19:00,Water,Choose Your Drink,Mac and Cheese,1-22
23,2024-09-01 12:24:00,Regular,Noods,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Cheddar,Mix Bases,MIX,1-23
23,2024-09-01 12:24:00,Alfredo,Mix Bases,MIX,1-23
23,2024-09-01 12:24:00,MIX,Choose Your Cheese,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Pulled Pork,Choose Your Meats,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-23
23,2024-09-01 12:24:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-23
23,2024-09-01 12:24:00,No Side,Choose Your Side,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Regular,Noods,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Bacon,Choose Your Meats,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-23
23,2024-09-01 12:24:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-23
23,2024-09-01 12:24:00,No Side,Choose Your Side,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Water,Choose Your Drink,Mac and Cheese,1-23
23,2024-09-01 12:24:00,Melted Parmesan,Choose Your Melted Cheese,Grilled Cheese Sandwich,1-23
23,2024-09-01 12:24:00,Pepper Jack Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,1-23
23,2024-09-01 12:24:00,Brisket,Choose Your Meats,Grilled Cheese Sandwich,1-23
23,2024-09-01 12:24:00,Tomatoes,Choose Your Toppings,Grilled Cheese Sandwich,1-23
23,2024-09-01 12:24:00,Mushrooms,Choose Your Toppings,Grilled Cheese Sandwich,1-23
23,2024-09-01 12:24:00,Garlic Parmesan,Choose Your Drizzles,Grilled Cheese Sandwich,1-23
23,2024-09-01 12:24:00,No Side,Choose Your Side,Grilled Cheese Sandwich,1-23
23,2024-09-01 12:24:00,Unlimited Fountain Drinks,Choose Your Drink,Grilled Cheese Sandwich,1-23
25,2024-09-01 12:37:00,Regular,Noods,Mac and Cheese,1-25
25,2024-09-01 12:37:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,1-25
25,2024-09-01 12:37:00,Pulled Pork,Choose Your Meats,Mac and Cheese,1-25
25,2024-09-01 12:37:00,Corn,Choose Your Toppings,Mac and Cheese,1-25
25,2024-09-01 12:37:00,Tomatoes,Choose Your Toppings,Mac and Cheese,1-25
25,2024-09-01 12:37:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-25
25,2024-09-01 12:37:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-25
25,2024-09-01 12:37:00,BBQ,Choose Your Drizzles,Mac and Cheese,1-25
25,2024-09-01 12:37:00,No Side,Choose Your Side,Mac and Cheese,1-25
25,2024-09-01 12:37:00,No Drink,Choose Your Drink,Mac and Cheese,1-25
25,2024-09-01 12:37:00,Regular,Noods,Mac and Cheese,1-25
26,2024-09-01 12:37:00,Melted Cheddar,Choose Your Melted Cheese,Grilled Cheese Sandwich,1-26
26,2024-09-01 12:37:00,No Mac,Do you want Mac and Cheese added inside?,Grilled Cheese Sandwich,1-26
26,2024-09-01 12:37:00,Ham,Choose Your Meats,Grilled Cheese Sandwich,1-26
26,2024-09-01 12:37:00,No Toppings,Choose Your Toppings,Grilled Cheese Sandwich,1-26
26,2024-09-01 12:37:00,No Drizzle,Choose Your Drizzles,Grilled Cheese Sandwich,1-26
26,2024-09-01 12:37:00,No Side,Choose Your Side,Grilled Cheese Sandwich,1-26
26,2024-09-01 12:37:00,No Drink,Choose Your Drink,Grilled Cheese Sandwich,1-26
26,2024-09-01 12:37:00,I DO NOT NEED UTENSILS (Save waste!),Utensils?,Grilled Cheese Sandwich,1-26
26,2024-09-01 12:37:00,Regular,Noods,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Alfredo,Choose Your Cheese,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Bacon,Choose Your Meats,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-26
26,2024-09-01 12:37:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-26
25,2024-09-01 12:37:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-25
25,2024-09-01 12:37:00,Ham,Choose Your Meats,Mac and Cheese,1-25
25,2024-09-01 12:37:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-25
25,2024-09-01 12:37:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-25
25,2024-09-01 12:37:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-25
25,2024-09-01 12:37:00,No Side,Choose Your Side,Mac and Cheese,1-25
25,2024-09-01 12:37:00,No Drink,Choose Your Drink,Mac and Cheese,1-25
26,2024-09-01 12:37:00,No Side,Choose Your Side,Mac and Cheese,1-26
26,2024-09-01 12:37:00,No Drink,Choose Your Drink,Mac and Cheese,1-26
26,2024-09-01 12:37:00,I DO NOT NEED UTENSILS (Save waste!),Utensils?,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Regular,Noods,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Alfredo,Choose Your Cheese,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-26
26,2024-09-01 12:37:00,No Side,Choose Your Side,Mac and Cheese,1-26
26,2024-09-01 12:37:00,Dr. Pepper,Choose Your Drink,Mac and Cheese,1-26
26,2024-09-01 12:37:00,I DO NOT NEED UTENSILS (Save waste!),Utensils?,Mac and Cheese,1-26
27,2024-09-01 12:43:00,Regular,Noods,Mac and Cheese,1-27
27,2024-09-01 12:43:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-27
27,2024-09-01 12:43:00,Brisket,Choose Your Meats,Mac and Cheese,1-27
27,2024-09-01 12:43:00,No Toppings,Choose Your Toppings,Mac and Cheese,1-27
27,2024-09-01 12:43:00,BBQ,Choose Your Drizzles,Mac and Cheese,1-27
27,2024-09-01 12:43:00,No Side,Choose Your Side,Mac and Cheese,1-27
27,2024-09-01 12:43:00,No Drink,Choose Your Drink,Mac and Cheese,1-27
27,2024-09-01 12:43:00,Regular,Noods,Mac and Cheese,1-27
27,2024-09-01 12:43:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-27
27,2024-09-01 12:43:00,Brisket,Choose Your Meats,Mac and Cheese,1-27
27,2024-09-01 12:43:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-27
27,2024-09-01 12:43:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-27
27,2024-09-01 12:43:00,Buffalo,Choose Your Drizzles,Mac and Cheese,1-27
27,2024-09-01 12:43:00,No Side,Choose Your Side,Mac and Cheese,1-27
27,2024-09-01 12:43:00,No Drink,Choose Your Drink,Mac and Cheese,1-27
28,2024-09-01 12:47:00,Regular,Noods,Mac and Cheese,1-28
28,2024-09-01 12:47:00,Cheddar,Mix Bases,MIX,1-28
28,2024-09-01 12:47:00,Alfredo,Mix Bases,MIX,1-28
28,2024-09-01 12:47:00,MIX,Choose Your Cheese,Mac and Cheese,1-28
