Order #,Sent Date,Modifier,Option Group Name,Parent Menu Selection,Order ID
4,2024-10-01 11:20:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-4
6,2024-10-01 11:31:00,Regular,Noods,Mac and Cheese,1-6
6,2024-10-01 11:31:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,1-6
6,2024-10-01 11:31:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-6
6,2024-10-01 11:31:00,Brisket,Choose Your Meats,Mac and Cheese,1-6
6,2024-10-01 11:31:00,Ham,Choose Your Meats,Mac and Cheese,1-6
6,2024-10-01 11:31:00,Onions,Choose Your Toppings,Mac and Cheese,1-6
6,2024-10-01 11:31:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,1-6
6,2024-10-01 11:31:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-6
6,2024-10-01 11:31:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-6
6,2024-10-01 11:31:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-6
6,2024-10-01 11:31:00,BBQ,Choose Your Drizzles,Mac and Cheese,1-6
6,2024-10-01 11:31:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-6
6,2024-10-01 11:31:00,No Drink,Choose Your Drink,Mac and Cheese,1-6
6,2024-10-01 11:31:00,Cheesy Garlic Bread,Choose Your Side,Sides/Desserts,1-6
6,2024-10-01 11:31:00,Cheesecake,Choose Your Side,Sides/Desserts,1-6
7,2024-10-01 11:37:00,Regular,Noods,Mac and Cheese,1-7
7,2024-10-01 11:37:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-7
7,2024-10-01 11:37:00,Bacon,Choose Your Meats,Mac and Cheese,1-7
7,2024-10-01 11:37:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-7
7,2024-10-01 11:37:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-7
7,2024-10-01 11:37:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-7
7,2024-10-01 11:37:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-7
7,2024-10-01 11:37:00,No Drink,Choose Your Drink,Mac and Cheese,1-7
7,2024-10-01 11:37:00,I DO NOT NEED UTENSILS (Save waste!),Utensils?,Mac and Cheese,1-7
8,2024-10-01 11:44:00,Regular,Noods,Mac and Cheese,1-8
8,2024-10-01 11:44:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,1-8
8,2024-10-01 11:44:00,Brisket,Choose Your Meats,Mac and Cheese,1-8
8,2024-10-01 11:44:00,Bacon,Choose Your Meats,Mac and Cheese,1-8
8,2024-10-01 11:44:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-8
8,2024-10-01 11:44:00,Jalapenos,Choose Your Toppings,Mac and Cheese,1-8
8,2024-10-01 11:44:00,Tomatoes,Choose Your Toppings,Mac and Cheese,1-8
8,2024-10-01 11:44:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,1-8
8,2024-10-01 11:44:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-8
8,2024-10-01 11:44:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-8
8,2024-10-01 11:44:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-8
8,2024-10-01 11:44:00,Buffalo,Choose Your Drizzles,Mac and Cheese,1-8
8,2024-10-01 11:44:00,No Side,Choose Your Side,Mac and Cheese,1-8
8,2024-10-01 11:44:00,No Drink,Choose Your Drink,Mac and Cheese,1-8
9,2024-10-01 11:46:00,Regular,Noods,Mac and Cheese,1-9
9,2024-10-01 11:46:00,Cheddar,Mix Bases,MIX,1-9
9,2024-10-01 11:46:00,Pepper Jack,Mix Bases,MIX,1-9
9,2024-10-01 11:46:00,MIX,Choose Your Cheese,Mac and Cheese,1-9
9,2024-10-01 11:46:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-9
9,2024-10-01 11:46:00,Bacon,Choose Your Meats,Mac and Cheese,1-9
9,2024-10-01 11:46:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-9
9,2024-10-01 11:46:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,1-9
9,2024-10-01 11:46:00,No Side,Choose Your Side,Mac and Cheese,1-9
9,2024-10-01 11:46:00,No Drink,Choose Your Drink,Mac and Cheese,1-9
10,2024-10-01 11:52:00,Regular,Noods,Mac and Cheese,1-10
10,2024-10-01 11:52:00,Alfredo,Choose Your Cheese,Mac and Cheese,1-10
10,2024-10-01 11:52:00,Brisket,Choose Your Meats,Mac and Cheese,1-10
10,2024-10-01 11:52:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-10
10,2024-10-01 11:52:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-10
10,2024-10-01 11:52:00,Garlic Bread,Choose Your Side,Mac and Cheese,1-10
10,2024-10-01 11:52:00,No Drink,Choose Your Drink,Mac and Cheese,1-10
11,2024-10-01 12:11:00,Regular,Noods,Mac and Cheese,1-11
11,2024-10-01 12:11:00,Cheddar,Mix Bases,MIX,1-11
11,2024-10-01 12:11:00,Pepper Jack,Mix Bases,MIX,1-11
11,2024-10-01 12:11:00,Alfredo,Mix Bases,MIX,1-11
11,2024-10-01 12:11:00,MIX,Choose Your Cheese,Mac and Cheese,1-11
11,2024-10-01 12:11:00,Brisket,Choose Your Meats,Mac and Cheese,1-11
11,2024-10-01 12:11:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-11
11,2024-10-01 12:11:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-11
11,2024-10-01 12:11:00,Ranch,Choose Your Drizzles,Mac and Cheese,1-11
11,2024-10-01 12:11:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-11
11,2024-10-01 12:11:00,No Drink,Choose Your Drink,Mac and Cheese,1-11
12,2024-10-01 12:31:00,Regular,Noods,Mac and Cheese,1-12
12,2024-10-01 12:31:00,Pepper Jack,Mix Bases,MIX,1-12
12,2024-10-01 12:31:00,Alfredo,Mix Bases,MIX,1-12
12,2024-10-01 12:31:00,MIX,Choose Your Cheese,Mac and Cheese,1-12
12,2024-10-01 12:31:00,Bacon,Choose Your Meats,Mac and Cheese,1-12
12,2024-10-01 12:31:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-12
12,2024-10-01 12:31:00,Corn,Choose Your Toppings,Mac and Cheese,1-12
12,2024-10-01 12:31:00,Onions,Choose Your Toppings,Mac and Cheese,1-12
12,2024-10-01 12:31:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-12
12,2024-10-01 12:31:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-12
12,2024-10-01 12:31:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-12
12,2024-10-01 12:31:00,No Side,Choose Your Side,Mac and Cheese,1-12
12,2024-10-01 12:31:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-12
13,2024-10-01 12:31:00,Regular,Noods,Mac and Cheese,1-13
13,2024-10-01 12:31:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,1-13
13,2024-10-01 12:31:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-13
13,2024-10-01 12:31:00,Onions,Choose Your Toppings,Mac and Cheese,1-13
13,2024-10-01 12:31:00,Jalapenos,Choose Your Toppings,Mac and Cheese,1-13
13,2024-10-01 12:31:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-13
13,2024-10-01 12:31:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,1-13
13,2024-10-01 12:31:00,No Side,Choose Your Side,Mac and Cheese,1-13
13,2024-10-01 12:31:00,No Drink,Choose Your Drink,Mac and Cheese,1-13
14,2024-10-01 12:34:00,Cheesecake,Choose Your Side,Sides/Desserts,1-14
14,2024-10-01 12:34:00,Regular,Noods,Mac and Cheese,1-14
14,2024-10-01 12:34:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-14
14,2024-10-01 12:34:00,Brisket,Choose Your Meats,Mac and Cheese,1-14
14,2024-10-01 12:34:00,Bacon,Choose Your Meats,Mac and Cheese,1-14
14,2024-10-01 12:34:00,Corn,Choose Your Toppings,Mac and Cheese,1-14
14,2024-10-01 12:34:00,Onions,Choose Your Toppings,Mac and Cheese,1-14
14,2024-10-01 12:34:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-14
14,2024-10-01 12:34:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-14
14,2024-10-01 12:34:00,Ranch,Choose Your Drizzles,Mac and Cheese,1-14
14,2024-10-01 12:34:00,No Side,Choose Your Side,Mac and Cheese,1-14
14,2024-10-01 12:34:00,No Drink,Choose Your Drink,Mac and Cheese,1-14
17,2024-10-01 12:37:00,Regular,Noods,Mac and Cheese,1-17
17,2024-10-01 12:37:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-17
17,2024-10-01 12:37:00,No Meat,Choose Your Meats,Mac and Cheese,1-17
17,2024-10-01 12:37:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-17
17,2024-10-01 12:37:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-17
17,2024-10-01 12:37:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-17
17,2024-10-01 12:37:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-17
17,2024-10-01 12:37:00,Minute Maid Lemonade,Choose Your Drink,Mac and Cheese,1-17
15,2024-10-01 12:37:00,Regular,Noods,Mac and Cheese,1-15
15,2024-10-01 12:37:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,1-15
15,2024-10-01 12:37:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-15
15,2024-10-01 12:37:00,Onions,Choose Your Toppings,Mac and Cheese,1-15
15,2024-10-01 12:37:00,Jalapenos,Choose Your Toppings,Mac and Cheese,1-15
15,2024-10-01 12:37:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-15
15,2024-10-01 12:37:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,1-15
15,2024-10-01 12:37:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-15
15,2024-10-01 12:37:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-15
16,2024-10-01 12:37:00,Regular,Noods,Mac and Cheese,1-16
16,2024-10-01 12:37:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-16
16,2024-10-01 12:37:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-16
16,2024-10-01 12:37:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-16
16,2024-10-01 12:37:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-16
16,2024-10-01 12:37:00,Buffalo,Choose Your Drizzles,Mac and Cheese,1-16
16,2024-10-01 12:37:00,Ranch,Choose Your Drizzles,Mac and Cheese,1-16
16,2024-10-01 12:37:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-16
16,2024-10-01 12:37:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-16
18,2024-10-01 12:41:00,Regular,Noods,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Ranch,Choose Your Drizzles,Mac and Cheese,1-18
18,2024-10-01 12:41:00,No Side,Choose Your Side,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Regular,Noods,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Ham,Choose Your Meats,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,1-18
18,2024-10-01 12:41:00,No Side,Choose Your Side,Mac and Cheese,1-18
18,2024-10-01 12:41:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-18
20,2024-10-01 12:46:00,Regular,Noods,Mac and Cheese,1-20
20,2024-10-01 12:46:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-20
20,2024-10-01 12:46:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-20
20,2024-10-01 12:46:00,Onions,Choose Your Toppings,Mac and Cheese,1-20
20,2024-10-01 12:46:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-20
20,2024-10-01 12:46:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-20
20,2024-10-01 12:46:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-20
20,2024-10-01 12:46:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-20
20,2024-10-01 12:46:00,Ranch,Choose Your Drizzles,Mac and Cheese,1-20
20,2024-10-01 12:46:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-20
20,2024-10-01 12:46:00,No Drink,Choose Your Drink,Mac and Cheese,1-20
19,2024-10-01 12:47:00,Regular,Noods,Mac and Cheese,1-19
19,2024-10-01 12:47:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-19
19,2024-10-01 12:47:00,Brisket,Choose Your Meats,Mac and Cheese,1-19
19,2024-10-01 12:47:00,Corn,Choose Your Toppings,Mac and Cheese,1-19
19,2024-10-01 12:47:00,Onions,Choose Your Toppings,Mac and Cheese,1-19
19,2024-10-01 12:47:00,Tomatoes,Choose Your Toppings,Mac and Cheese,1-19
19,2024-10-01 12:47:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-19
19,2024-10-01 12:47:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-19
19,2024-10-01 12:47:00,Cheesy Garlic Bread,Choose Your Side,Mac and Cheese,1-19
19,2024-10-01 12:47:00,No Drink,Choose Your Drink,Mac and Cheese,1-19
21,2024-10-01 12:47:00,Regular,Noods,Mac and Cheese,1-21
21,2024-10-01 12:47:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-21
21,2024-10-01 12:47:00,No Meat,Choose Your Meats,Mac and Cheese,1-21
21,2024-10-01 12:47:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-21
21,2024-10-01 12:47:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-21
21,2024-10-01 12:47:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-21
21,2024-10-01 12:47:00,No Side,Choose Your Side,Mac and Cheese,1-21
21,2024-10-01 12:47:00,No Drink,Choose Your Drink,Mac and Cheese,1-21
22,2024-10-01 12:49:00,Regular,Noods,Mac and Cheese,1-22
22,2024-10-01 12:49:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-22
22,2024-10-01 12:49:00,Brisket,Choose Your Meats,Mac and Cheese,1-22
22,2024-10-01 12:49:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-22
22,2024-10-01 12:49:00,BBQ,Choose Your Drizzles,Mac and Cheese,1-22
22,2024-10-01 12:49:00,No Side,Choose Your Side,Mac and Cheese,1-22
22,2024-10-01 12:49:00,No Drink,Choose Your Drink,Mac and Cheese,1-22
23,2024-10-01 12:51:00,Regular,Noods,Mac and Cheese,1-23
23,2024-10-01 12:51:00,Alfredo,Choose Your Cheese,Mac and Cheese,1-23
23,2024-10-01 12:51:00,No Meat,Choose Your Meats,Mac and Cheese,1-23
23,2024-10-01 12:51:00,Jalapenos,Choose Your Toppings,Mac and Cheese,1-23
23,2024-10-01 12:51:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-23
23,2024-10-01 12:51:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-23
23,2024-10-01 12:51:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-23
23,2024-10-01 12:51:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-23
23,2024-10-01 12:51:00,Pesto,Choose Your Drizzles,Mac and Cheese,1-23
23,2024-10-01 12:51:00,No Side,Choose Your Side,Mac and Cheese,1-23
23,2024-10-01 12:51:00,No Drink,Choose Your Drink,Mac and Cheese,1-23
24,2024-10-01 12:54:00,Regular,Noods,Mac and Cheese,1-24
24,2024-10-01 12:54:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-24
24,2024-10-01 12:54:00,Bacon,Choose Your Meats,Mac and Cheese,1-24
24,2024-10-01 12:54:00,Onions,Choose Your Toppings,Mac and Cheese,1-24
24,2024-10-01 12:54:00,Tomatoes,Choose Your Toppings,Mac and Cheese,1-24
24,2024-10-01 12:54:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,1-24
24,2024-10-01 12:54:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-24
24,2024-10-01 12:54:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-24
24,2024-10-01 12:54:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-24
24,2024-10-01 12:54:00,Buffalo,Choose Your Drizzles,Mac and Cheese,1-24
24,2024-10-01 12:54:00,No Side,Choose Your Side,Mac and Cheese,1-24
24,2024-10-01 12:54:00,No Drink,Choose Your Drink,Mac and Cheese,1-24
25,2024-10-01 13:01:00,Regular,Noods,Mac and Cheese,1-25
25,2024-10-01 13:01:00,Alfredo,Choose Your Cheese,Mac and Cheese,1-25
25,2024-10-01 13:01:00,Brisket,Choose Your Meats,Mac and Cheese,1-25
25,2024-10-01 13:01:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-25
25,2024-10-01 13:01:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-25
25,2024-10-01 13:01:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-25
25,2024-10-01 13:01:00,No Side,Choose Your Side,Mac and Cheese,1-25
25,2024-10-01 13:01:00,Coke,Choose Your Drink,Mac and Cheese,1-25
25,2024-10-01 13:01:00,I DO NOT NEED UTENSILS (Save waste!),Utensils?,Mac and Cheese,1-25
26,2024-10-01 13:16:00,Regular,Noods,Mac and Cheese,1-26
26,2024-10-01 13:16:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-26
26,2024-10-01 13:16:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-26
26,2024-10-01 13:16:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-26
26,2024-10-01 13:16:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-26
26,2024-10-01 13:16:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-26
26,2024-10-01 13:16:00,Buffalo,Choose Your Drizzles,Mac and Cheese,1-26
26,2024-10-01 13:16:00,Ranch,Choose Your Drizzles,Mac and Cheese,1-26
26,2024-10-01 13:16:00,No Side,Choose Your Side,Mac and Cheese,1-26
26,2024-10-01 13:16:00,Sprite,Choose Your Drink,Mac and Cheese,1-26
27,2024-10-01 13:25:00,Regular,Noods,Mac and Cheese,1-27
27,2024-10-01 13:25:00,Cheddar,Mix Bases,MIX,1-27
27,2024-10-01 13:25:00,Alfredo,Mix Bases,MIX,1-27
27,2024-10-01 13:25:00,MIX,Choose Your Cheese,Mac and Cheese,1-27
27,2024-10-01 13:25:00,Brisket,Choose Your Meats,Mac and Cheese,1-27
27,2024-10-01 13:25:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-27
27,2024-10-01 13:25:00,Corn,Choose Your Toppings,Mac and Cheese,1-27
27,2024-10-01 13:25:00,Tomatoes,Choose Your Toppings,Mac and Cheese,1-27
27,2024-10-01 13:25:00,Mushrooms,Choose Your Toppings,Mac and Cheese,1-27
27,2024-10-01 13:25:00,Pineapple,Choose Your Toppings,Mac and Cheese,1-27
27,2024-10-01 13:25:00,BBQ,Choose Your Drizzles,Mac and Cheese,1-27
27,2024-10-01 13:25:00,Garlic Bread,Choose Your Side,Mac and Cheese,1-27
27,2024-10-01 13:25:00,No Drink,Choose Your Drink,Mac and Cheese,1-27
28,2024-10-01 13:28:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-28
28,2024-10-01 13:28:00,Brisket,Choose Your Meats,Mac and Cheese,1-28
28,2024-10-01 13:28:00,Bacon,Choose Your Meats,Mac and Cheese,1-28
28,2024-10-01 13:28:00,Pineapple,Choose Your Toppings,Mac and Cheese,1-28
28,2024-10-01 13:28:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,1-28
28,2024-10-01 13:28:00,BBQ,Choose Your Drizzles,Mac and Cheese,1-28
28,2024-10-01 13:28:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-28
28,2024-10-01 13:28:00,No Side,Choose Your Side,Mac and Cheese,1-28
28,2024-10-01 13:28:00,Unlimited Fountain Drinks,Choose Your Drink,Mac and Cheese,1-28
28,2024-10-01 13:28:00,I DO NOT NEED UTENSILS (Save waste!),Utensils?,Mac and Cheese,1-28
28,2024-10-01 13:28:00,Regular,Noods,Mac and Cheese,1-28
29,2024-10-01 13:29:00,Regular,Noods,Mac and Cheese,1-29
29,2024-10-01 13:29:00,Cheddar,Choose Your Cheese,Mac and Cheese,1-29
29,2024-10-01 13:29:00,Brisket,Choose Your Meats,Mac and Cheese,1-29
29,2024-10-01 13:29:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-29
29,2024-10-01 13:29:00,Corn,Choose Your Toppings,Mac and Cheese,1-29
29,2024-10-01 13:29:00,Onions,Choose Your Toppings,Mac and Cheese,1-29
29,2024-10-01 13:29:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,1-29
29,2024-10-01 13:29:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-29
29,2024-10-01 13:29:00,Hot Honey,Choose Your Drizzles,Mac and Cheese,1-29
29,2024-10-01 13:29:00,Cheesecake,Choose Your Side,Mac and Cheese,1-29
29,2024-10-01 13:29:00,No Drink,Choose Your Drink,Mac and Cheese,1-29
30,2024-10-01 13:29:00,Regular,Noods,Mac and Cheese,1-30
30,2024-10-01 13:29:00,Alfredo,Choose Your Cheese,Mac and Cheese,1-30
30,2024-10-01 13:29:00,Brisket,Choose Your Meats,Mac and Cheese,1-30
30,2024-10-01 13:29:00,Corn,Choose Your Toppings,Mac and Cheese,1-30
30,2024-10-01 13:29:00,Onions,Choose Your Toppings,Mac and Cheese,1-30
30,2024-10-01 13:29:00,Breadcrumbs,Choose Your Toppings,Mac and Cheese,1-30
30,2024-10-01 13:29:00,Pesto,Choose Your Drizzles,Mac and Cheese,1-30
30,2024-10-01 13:29:00,No Side,Choose Your Side,Mac and Cheese,1-30
30,2024-10-01 13:29:00,No Drink,Choose Your Drink,Mac and Cheese,1-30
32,2024-10-01 13:32:00,Regular,Noods,Mac and Cheese,1-32
32,2024-10-01 13:32:00,Cheddar,Mix Bases,MIX,1-32
32,2024-10-01 13:32:00,Alfredo,Mix Bases,MIX,1-32
32,2024-10-01 13:32:00,MIX,Choose Your Cheese,Mac and Cheese,1-32
32,2024-10-01 13:32:00,Grilled Chicken,Choose Your Meats,Mac and Cheese,1-32
32,2024-10-01 13:32:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-32
32,2024-10-01 13:32:00,No Drizzle,Choose Your Drizzles,Mac and Cheese,1-32
32,2024-10-01 13:32:00,No Side,Choose Your Side,Mac and Cheese,1-32
32,2024-10-01 13:32:00,No Drink,Choose Your Drink,Mac and Cheese,1-32
33,2024-10-01 13:49:00,Gluten-Free (ask store for safe toppings),Noods,Mac and Cheese,1-33
33,2024-10-01 13:49:00,Pepper Jack,Choose Your Cheese,Mac and Cheese,1-33
33,2024-10-01 13:49:00,Ham,Choose Your Meats,Mac and Cheese,1-33
33,2024-10-01 13:49:00,Broccoli,Choose Your Toppings,Mac and Cheese,1-33
33,2024-10-01 13:49:00,Corn,Choose Your Toppings,Mac and Cheese,1-33
33,2024-10-01 13:49:00,Jalapenos,Choose Your Toppings,Mac and Cheese,1-33
33,2024-10-01 13:49:00,Tomatoes,Choose Your Toppings,Mac and Cheese,1-33
33,2024-10-01 13:49:00,Bell Peppers,Choose Your Toppings,Mac and Cheese,1-33
33,2024-10-01 13:49:00,Parmesan,Choose Your Toppings,Mac and Cheese,1-33
33,2024-10-01 13:49:00,Garlic Parmesan,Choose Your Drizzles,Mac and Cheese,1-33
33,2024-10-01 13:49:00,Buffalo,Choose Your Drizzles,Mac and Cheese,1-33
33,2024-10-01 13:49:00,No Side,Choose Your Side,Mac and Cheese,1-33
33,2024-10-01 13:49:00,No Drink,Choose Your Drink,Mac and Cheese,1-33
35,2024-10-01 14:05:00,Regular,Noods,Mac and Cheese,1-35
35,2024-10-01 14:05:00,Alfredo,Choose Your Cheese,Mac and Cheese,1-35
35,2024-10-01 14:05:00,Brisket,Choose Your Meats,Mac and Cheese,1-35
35,2024-10-01 14:05:00,Bacon,Choose Your Meats,Mac and Cheese,1-35
35,2024-10-01 14:05:00,Onions,Choose Your Toppings,Mac and Cheese,1-35
35,2024-10-01 14:05:00,Jalapenos,Choose Your Toppings,Mac and Cheese,1-35
